id,V1_sex,V4_area_origin,V6_province,V8_age,V9_age_at_program_end,V11_criminal_record,V12_n_criminal_record,V13_n_crime_cat,V15_main_crime_cat,V16_violent_crime,V17_crime_classification,V19_committed_crime,V20_n_juvenile_records,V21_n_crime,V23_territory_of_execution,V24_finished_program,V26_finished_measure_grouped,V27_program_duration_cat,V28_days_from_crime_to_program,V29_program_duration,V115_RECID2015_recid,V10_date_of_birth_year,V10_date_of_birth_month,V22_main_crime_date_year,V22_main_crime_date_month,V30_program_start_year,V30_program_start_month,V31_program_end_month
2104,male,Spain,Barcelona,17,20,1,1-2,2,Against People,1,0,Lesions,2.0,2,Barcelona,Prestacions en benefici de la comunitat,Community Service,<6 months,843.0,30,0,1989,11,2007,10,2010,1,2
3338,male,Spain,Barcelona,17,21,1,1-2,1,Against People,1,1,Lesions,2.0,1,Barcelona,Prestacions en benefici de la comunitat,Community Service,<6 months,1330.0,156,0,1988,11,2006,3,2009,11,4
207,male,Spain,Barcelona,17,21,1,1-2,2,Against People,1,1,Lesions,2.0,2,Barcelona,Prestacions en benefici de la comunitat,Community Service,>1 year,1047.0,475,0,1988,8,2006,4,2009,3,6
1036,male,Spain,Girona,17,17,1,1-2,1,Against People,1,0,Lesions,1.0,1,Girona,Assessorament tècnic menors,ATM,<6 months,84.0,15,1,1992,12,2010,3,2010,6,6
3095,male,Spain,Barcelona,16,16,1,1-2,2,Against People,1,1,Lesions,1.0,2,Barcelona,Assessorament tècnic menors,ATM,<6 months,99.0,29,0,1993,9,2010,3,2010,7,8
832,male,Spain,Lleida,16,18,1,1-2,1,Against People,1,0,Lesions,1.0,1,Lleida,Assessorament tècnic menors,ATM,<6 months,628.0,0,0,1991,8,2008,7,2010,4,4
3098,male,Spain,Barcelona,17,18,1,1-2,2,Against People,1,0,Lesions,2.0,2,Barcelona,Assessorament tècnic menors,ATM,<6 months,209.0,0,0,1991,8,2009,6,2010,1,1
927,male,Spain,Barcelona,17,17,1,1-2,2,Against People,1,1,Lesions,1.0,2,Barcelona,Assessorament tècnic menors,ATM,<6 months,118.0,25,0,1993,2,2010,4,2010,8,9
2434,male,Spain,Barcelona,16,16,1,1-2,2,Against People,1,1,Lesions,1.0,2,Barcelona,Assessorament tècnic menors,ATM,<6 months,145.0,29,0,1993,10,2010,2,2010,7,7
530,male,Spain,Lleida,17,18,1,1-2,1,Against People,1,0,Lesions,1.0,1,Lleida,Assessorament tècnic menors,ATM,<6 months,141.0,16,0,1991,11,2009,11,2010,3,4
611,male,Spain,Lleida,16,16,1,1-2,3+,Against People,1,0,Lesions,2.0,3,Lleida,Assessorament tècnic menors,ATM,<6 months,116.0,1,0,1994,1,2010,5,2010,9,9
1295,male,Spain,Girona,16,16,1,1-2,1,Against People,1,0,Lesions,2.0,1,Girona,Assessorament tècnic menors,ATM,<6 months,38.0,10,0,1993,7,2010,3,2010,4,4
2794,male,Spain,Barcelona,17,18,1,1-2,1,Against People,1,0,Lesions,1.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,135.0,2,0,1992,8,2010,4,2010,9,9
1792,female,Spain,Tarragona,16,16,1,1-2,2,Against People,1,0,Lesions,2.0,2,Tarragona,Mediació i reparació menors,MRM,<6 months,112.0,82,0,1994,3,2010,5,2010,9,11
269,female,Spain,Girona,16,16,1,1-2,2,Against People,1,0,Lesions,1.0,2,Girona,Mediació i reparació menors,MRM,<6 months,118.0,70,0,1993,12,2010,1,2010,5,7
2301,female,Spain,Barcelona,16,17,1,1-2,1,Against People,1,0,Lesions,1.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,277.0,147,0,1993,5,2009,8,2010,5,9
3557,female,Spain,Barcelona,16,16,1,1-2,2,Against People,1,1,Lesions,1.0,2,Barcelona,Mediació i reparació menors,MRM,<6 months,88.0,120,1,1993,3,2009,8,2009,11,3
4198,female,Spain,Tarragona,17,17,1,1-2,3+,Against People,1,1,Lesions,2.0,3,Barcelona,Mediació i reparació menors,MRM,<6 months,58.0,41,0,1992,12,2010,1,2010,3,4
2879,female,Spain,Barcelona,17,18,1,1-2,2,Against People,1,0,Lesions,1.0,2,Barcelona,Mediació i reparació menors,MRM,<6 months,148.0,115,0,1991,7,2009,4,2009,9,1
1462,female,Spain,Barcelona,17,18,1,1-2,1,Against People,1,0,Lesions,1.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,141.0,79,0,1991,10,2009,8,2010,1,4
1440,female,Spain,Barcelona,16,18,1,1-2,1,Against People,1,0,Lesions,2.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,499.0,74,0,1992,5,2009,4,2010,9,11
3800,female,Spain,Barcelona,17,18,1,1-2,1,Against People,1,1,Lesions,1.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,380.0,6,0,1991,7,2009,2,2010,3,3
209,female,Spain,Girona,17,18,1,1-2,1,Against People,1,0,Lesions,1.0,1,Girona,Assessorament tècnic menors,ATM,<6 months,417.0,1,0,1991,12,2009,8,2010,10,10
1770,female,Spain,Girona,17,18,1,1-2,1,Against People,1,0,Lesions,1.0,1,Girona,Realització de tasques socioeducatives,Other,<6 months,319.0,103,0,1992,3,2009,4,2010,2,5
3512,female,Spain,Barcelona,17,18,1,1-2,2,Against People,1,1,Lesions,2.0,2,Barcelona,Assessorament tècnic menors,ATM,<6 months,97.0,18,0,1992,10,2010,7,2010,10,10
1557,female,Spain,Girona,17,17,1,1-2,1,Against People,1,0,Lesions,1.0,1,Girona,Assessorament tècnic menors,ATM,<6 months,102.0,8,0,1992,11,2010,7,2010,10,11
2371,male,Europe,Barcelona,16,16,1,1-2,2,Against People,1,0,Lesions,1.0,2,Barcelona,Assessorament tècnic menors,ATM,<6 months,62.0,6,0,1993,3,2009,12,2010,2,2
1746,male,Europe,Girona,17,17,1,1-2,1,Against People,1,1,Lesions,1.0,1,Girona,Assessorament tècnic menors,ATM,<6 months,102.0,21,0,1992,11,2010,1,2010,4,5
1243,female,Europe,Girona,16,16,1,1-2,1,Against People,1,0,Lesions,1.0,1,Girona,Mediació i reparació menors,MRM,<6 months,194.0,41,0,1993,7,2009,8,2010,3,4
3823,female,Europe,Barcelona,16,17,1,1-2,1,Against People,1,0,Lesions,1.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,109.0,50,0,1993,1,2009,8,2009,12,1
845,female,Europe,Girona,17,17,1,1-2,1,Against People,1,0,Lesions,1.0,1,Girona,Mediació i reparació menors,MRM,<6 months,33.0,28,0,1993,1,2010,1,2010,2,3
2951,male,Maghreb,Barcelona,16,17,1,1-2,1,Against People,1,0,Lesions,2.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,147.0,95,0,1993,7,2009,11,2010,4,7
3620,male,Maghreb,Barcelona,17,18,1,1-2,1,Against People,1,1,Lesions,1.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,133.0,17,0,1991,12,2009,10,2010,3,3
1712,male,Maghreb,Girona,16,16,1,1-2,1,Against People,1,0,Lesions,2.0,1,Girona,Assessorament tècnic menors,ATM,<6 months,64.0,25,0,1993,3,2009,12,2010,2,3
2642,male,Maghreb,Barcelona,17,17,1,1-2,1,Against People,1,1,Lesions,1.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,46.0,21,0,1993,1,2010,5,2010,6,7
2752,male,Maghreb,Barcelona,16,16,1,1-2,1,Against People,1,0,Lesions,2.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,97.0,28,0,1993,11,2010,3,2010,6,7
3027,male,Maghreb,Barcelona,17,19,1,1-2,1,Against People,1,0,Lesions,2.0,1,Barcelona,Realització de tasques socioeducatives,Other,<6 months,668.0,120,0,1990,11,2008,4,2010,2,6
3371,male,Maghreb,Barcelona,16,17,1,1-2,3+,Against People,1,0,Lesions,1.0,3,Barcelona,Prestacions en benefici de la comunitat,Community Service,<6 months,625.0,39,0,1992,4,2008,5,2010,2,3
2660,male,Maghreb,Barcelona,17,20,1,1-2,1,Against People,1,0,Lesions,1.0,1,Barcelona,Prestacions en benefici de la comunitat,Community Service,>1 year,630.0,608,0,1989,4,2006,8,2008,5,1
4209,male,Latin America,Barcelona,17,17,1,1-2,3+,Against People,1,1,Lesions,1.0,3,Barcelona,Mediació i reparació menors,MRM,<6 months,117.0,38,0,1993,1,2010,7,2010,11,12
393,male,Latin America,Lleida,16,17,1,1-2,1,Against People,1,1,Lesions,1.0,1,Lleida,Mediació i reparació menors,MRM,<6 months,193.0,13,0,1993,1,2009,10,2010,4,5
1221,male,Latin America,Tarragona,16,17,1,1-2,1,Against People,1,1,Lesions,1.0,1,Tarragona,Mediació i reparació menors,MRM,<6 months,330.0,21,0,1992,8,2009,3,2010,2,3
3000,male,Latin America,Barcelona,17,17,1,1-2,2,Against People,1,1,Lesions,1.0,2,Barcelona,Mediació i reparació menors,MRM,<6 months,91.0,110,1,1993,3,2010,4,2010,7,11
306,male,Latin America,Barcelona,17,18,1,1-2,1,Against People,1,1,Lesions,1.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,115.0,98,0,1991,9,2009,6,2009,10,1
4800,male,Latin America,Barcelona,17,20,1,1-2,1,Against People,1,1,Lesions,1.0,1,Barcelona,Realització de tasques socioeducatives,Other,>1 year,605.0,455,0,1990,8,2007,11,2009,7,9
3302,male,Latin America,Barcelona,16,18,1,1-2,3+,Against People,1,0,Lesions,1.0,4,Barcelona,Prestacions en benefici de la comunitat,Community Service,<6 months,917.0,23,0,1991,7,2007,8,2010,2,3
3394,male,Latin America,Barcelona,17,17,1,1-2,2,Against People,1,1,Lesions,1.0,2,Barcelona,Assessorament tècnic menors,ATM,<6 months,95.0,6,0,1993,1,2010,7,2010,10,10
2721,male,Latin America,Barcelona,17,18,1,1-2,1,Against People,1,0,Lesions,1.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,64.0,4,0,1992,6,2010,4,2010,7,7
3074,male,Latin America,Barcelona,17,17,1,1-2,1,Against People,1,1,Lesions,1.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,76.0,16,0,1992,9,2010,5,2010,7,8
3923,male,Latin America,Barcelona,16,16,1,1-2,2,Against People,1,1,Lesions,2.0,2,Barcelona,Assessorament tècnic menors,ATM,<6 months,249.0,17,0,1993,5,2009,7,2010,3,3
996,male,Latin America,Girona,17,18,1,1-2,1,Against People,1,1,Lesions,1.0,1,Tarragona,Assessorament tècnic menors,ATM,<6 months,211.0,32,0,1991,12,2009,6,2010,1,2
2861,male,Latin America,Barcelona,17,17,1,1-2,1,Against People,1,1,Lesions,1.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,92.0,9,0,1992,7,2009,12,2010,3,3
3770,male,Latin America,Barcelona,16,17,1,1-2,2,Against People,1,1,Lesions,1.0,2,Barcelona,Assessorament tècnic menors,ATM,<6 months,80.0,23,0,1993,1,2009,12,2010,3,4
3767,female,Latin America,Barcelona,16,17,1,1-2,1,Against People,1,0,Lesions,1.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,200.0,54,0,1992,9,2009,8,2010,3,5
1826,female,Latin America,Tarragona,17,18,1,1-2,1,Against People,1,1,Lesions,1.0,1,Tarragona,Assessorament tècnic menors,ATM,<6 months,64.0,20,0,1992,9,2010,8,2010,10,11
3415,female,Latin America,Barcelona,16,16,1,1-2,1,Against People,1,1,Lesions,2.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,123.0,0,0,1993,11,2010,6,2010,10,10
339,female,Latin America,Tarragona,16,16,1,1-2,2,Against People,1,0,Lesions,1.0,2,Tarragona,Assessorament tècnic menors,ATM,<6 months,103.0,7,0,1993,9,2010,2,2010,5,5
4405,male,Other,Barcelona,17,17,1,1-2,1,Against People,1,0,Lesions,2.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,97.0,4,0,1993,3,2010,4,2010,7,8
4516,male,Other,Barcelona,17,17,1,1-2,1,Against People,1,0,Lesions,1.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,81.0,14,0,1992,2,2009,10,2010,1,1
4535,male,Other,Barcelona,17,18,1,1-2,1,Against People,1,1,Lesions,1.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,78.0,10,0,1991,12,2009,11,2010,2,2
3311,male,Other,Barcelona,17,17,1,1-2,1,Against People,1,0,Lesions,1.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,90.0,21,0,1992,3,2009,11,2010,2,2
804,male,Other,Girona,17,17,1,1-2,2,Against People,1,0,Lesions,1.0,2,Girona,Assessorament tècnic menors,ATM,<6 months,133.0,14,0,1992,5,2009,10,2010,2,3
3227,male,Spain,Barcelona,15,16,1,3-5,2,Against People,1,0,Lesions,3.0,2,Barcelona,Mediació i reparació menors,MRM,<6 months,123.0,89,0,1994,6,2010,5,2010,9,12
4445,male,Spain,Barcelona,15,15,1,3-5,1,Against People,1,1,Lesions,3.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,241.0,3,0,1994,7,2009,11,2010,7,7
416,male,Spain,Tarragona,15,19,1,3-5,2,Against People,1,0,Lesions,3.0,2,Barcelona,Prestacions en benefici de la comunitat,Community Service,>1 year,858.0,600,0,1991,10,2006,12,2009,4,11
2722,male,Spain,Barcelona,15,15,1,3-5,1,Against People,1,1,Lesions,3.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,79.0,15,0,1994,8,2009,12,2010,3,3
4767,male,Spain,Barcelona,15,16,1,3-5,1,Against People,1,1,Lesions,4.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,157.0,56,1,1994,6,2010,4,2010,9,11
241,female,Spain,Lleida,14,15,1,3-5,1,Against People,1,0,Lesions,3.0,1,Lleida,Mediació i reparació menors,MRM,>1 year,132.0,413,0,1994,7,2008,11,2009,3,5
3586,male,Maghreb,Barcelona,15,20,1,3-5,2,Against People,1,0,Lesions,4.0,2,Barcelona,Prestacions en benefici de la comunitat,Community Service,>1 year,784.0,1083,0,1989,12,2005,1,2007,3,3
4832,male,Spain,Barcelona,17,18,1,3-5,1,Against People,1,0,Lesions,3.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,178.0,28,0,1991,11,2009,6,2009,12,1
1670,male,Spain,Barcelona,17,18,1,3-5,1,Against People,1,0,Lesions,4.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,61.0,0,1,1992,1,2010,1,2010,3,3
662,male,Spain,Tarragona,16,17,1,3-5,2,Against People,1,1,Lesions,4.0,2,Tarragona,Assessorament tècnic menors,ATM,<6 months,71.0,20,0,1993,9,2010,8,2010,11,11
735,male,Spain,Barcelona,17,17,1,3-5,1,Against People,1,1,Lesions,4.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,61.0,19,0,1992,12,2010,5,2010,7,8
4239,male,Spain,Barcelona,16,16,1,3-5,1,Against People,1,0,Lesions,5.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,39.0,1,0,1993,8,2010,3,2010,5,5
2646,male,Spain,Barcelona,17,18,1,3-5,3+,Against People,1,0,Lesions,5.0,3,Barcelona,Realització de tasques socioeducatives,Other,<6 months,326.0,150,0,1991,8,2009,3,2010,2,7
3855,male,Spain,Barcelona,17,20,1,3-5,1,Against People,1,1,Lesions,3.0,1,Tarragona,Realització de tasques socioeducatives,Other,6 months < 1 year,654.0,245,0,1990,6,2008,2,2009,12,8
785,male,Spain,Barcelona,17,17,1,3-5,2,Against People,1,1,Lesions,4.0,2,Barcelona,Assessorament tècnic menors,ATM,<6 months,65.0,2,0,1993,2,2010,2,2010,4,4
1984,female,Spain,Barcelona,17,17,1,3-5,2,Against People,1,1,Lesions,4.0,2,Barcelona,Assessorament tècnic menors,ATM,<6 months,116.0,34,0,1992,7,2009,12,2010,4,5
1,female,Spain,Barcelona,17,18,1,3-5,1,Against People,1,0,Lesions,4.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,97.0,21,0,1992,1,2009,12,2010,3,4
1168,female,Spain,Girona,16,19,1,3-5,1,Against People,1,0,Lesions,3.0,1,Girona,Realització de tasques socioeducatives,Other,6 months < 1 year,746.0,364,0,1990,10,2007,2,2009,2,2
3508,female,Spain,Barcelona,17,18,1,3-5,2,Against People,1,1,Lesions,4.0,2,Barcelona,Assessorament tècnic menors,ATM,<6 months,97.0,19,0,1992,10,2010,7,2010,10,10
318,male,Maghreb,Tarragona,16,17,1,3-5,2,Against People,1,1,Lesions,3.0,2,Tarragona,Assessorament tècnic menors,ATM,<6 months,39.0,30,0,1993,3,2010,2,2010,3,4
4701,male,Maghreb,Barcelona,16,19,1,3-5,2,Against People,1,1,Lesions,3.0,2,Barcelona,Permanència de cap de setmana en domicili,Other,6 months < 1 year,906.0,313,0,1991,1,2007,4,2009,10,8
986,male,Maghreb,Tarragona,17,17,1,3-5,1,Against People,1,1,Lesions,3.0,1,Tarragona,Assessorament tècnic menors,ATM,<6 months,119.0,0,1,1993,1,2010,8,2010,12,12
4265,male,Spain,Barcelona,17,17,1,5+,2,Against People,1,1,Lesions,6.0,2,Barcelona,Assessorament tècnic menors,ATM,<6 months,43.0,9,0,1992,10,2010,6,2010,7,8
1082,male,Europe,Lleida,17,17,1,5+,1,Against People,1,0,Lesions,7.0,1,Lleida,Assessorament tècnic menors,ATM,<6 months,75.0,0,1,1992,12,2010,6,2010,9,9
4798,female,Europe,Barcelona,16,18,1,5+,2,Against People,1,0,Lesions,19.0,2,Barcelona,Realització de tasques socioeducatives,Other,<6 months,756.0,21,0,1991,10,2007,12,2010,1,2
2707,male,Spain,Barcelona,17,18,1,3-5,3+,Against People,1,1,Contra la llibertat,3.0,8,Barcelona,Internament en centre,Internment,6 months < 1 year,153.0,213,1,1991,10,2009,2,2009,7,2
3128,male,Maghreb,Barcelona,16,21,1,3-5,1,Against People,1,1,Contra la llibertat,4.0,1,Barcelona,Internament en centre,Internment,>1 year,642.0,1240,1,1988,5,2004,12,2006,9,2
3438,female,Spain,Barcelona,15,16,1,1-2,3+,Against People,1,1,Contra la llibertat,1.0,4,Barcelona,Llibertat vigilada,Probation,<6 months,321.0,178,0,1993,2,2008,9,2009,8,2
4641,male,Latin America,Barcelona,15,18,1,1-2,2,Against People,1,0,Contra la llibertat,1.0,2,Barcelona,Llibertat vigilada,Probation,<6 months,766.0,148,0,1991,10,2007,9,2009,10,3
3124,male,Spain,Barcelona,17,19,1,1-2,1,Against People,1,1,Contra la llibertat,2.0,1,Barcelona,Llibertat vigilada,Probation,6 months < 1 year,388.0,359,0,1990,6,2008,1,2009,2,2
4709,female,Spain,Barcelona,17,20,1,1-2,3+,Against People,1,1,Contra la llibertat,1.0,3,Barcelona,Llibertat vigilada,Probation,>1 year,489.0,635,0,1990,2,2007,8,2008,12,9
4659,male,Spain,Barcelona,15,19,1,3-5,1,Against People,1,1,Contra la llibertat,4.0,1,Barcelona,Llibertat vigilada,Probation,6 months < 1 year,1091.0,268,0,1990,9,2006,4,2009,4,1
994,male,Spain,Lleida,17,18,1,3-5,1,Against People,1,1,Contra la llibertat,3.0,1,Lleida,Llibertat vigilada,Probation,<6 months,258.0,119,0,1991,12,2009,2,2009,10,2
1131,male,Maghreb,Barcelona,17,22,1,3-5,2,Against People,1,1,Contra la llibertat,4.0,2,Barcelona,Llibertat vigilada,Probation,>1 year,424.0,1211,0,1988,11,2006,6,2007,8,12
2865,male,Spain,Barcelona,15,16,1,1-2,2,Against People,1,1,Contra la llibertat,1.0,2,Barcelona,Mediació i reparació menors,MRM,<6 months,147.0,95,0,1994,2,2009,9,2010,2,5
3410,male,Spain,Barcelona,15,15,1,1-2,2,Against People,1,1,Contra la llibertat,2.0,2,Barcelona,Assessorament tècnic menors,ATM,<6 months,68.0,16,0,1994,9,2010,5,2010,8,8
205,male,Spain,Tarragona,15,16,1,1-2,2,Against People,1,1,Contra la llibertat,1.0,2,Tarragona,Mediació i reparació menors,MRM,<6 months,182.0,68,0,1993,12,2009,6,2009,12,3
3437,male,Spain,Barcelona,15,16,1,1-2,2,Against People,1,1,Contra la llibertat,1.0,2,Barcelona,Assessorament tècnic menors,ATM,<6 months,144.0,20,0,1994,9,2010,5,2010,10,11
468,female,Spain,Tarragona,15,14,1,1-2,1,Against People,1,0,Contra la llibertat,1.0,1,Tarragona,Assessorament tècnic menors,ATM,<6 months,153.0,0,0,1995,9,2010,12,2010,7,7
1892,female,Spain,Barcelona,14,17,1,1-2,2,Against People,1,0,Contra la llibertat,2.0,2,Barcelona,Permanència de cap de setmana en domicili,Other,>1 year,609.0,544,0,1992,8,2006,12,2008,8,1
2421,female,Europe,Barcelona,15,16,1,1-2,2,Against People,1,1,Contra la llibertat,2.0,2,Barcelona,Mediació i reparació menors,MRM,<6 months,91.0,121,0,1994,7,2010,2,2010,5,9
977,male,Maghreb,Girona,14,18,1,1-2,1,Against People,1,0,Contra la llibertat,2.0,1,Girona,Prestacions en benefici de la comunitat,Community Service,>1 year,783.0,550,0,1992,4,2007,4,2009,6,12
1799,male,Maghreb,Barcelona,15,16,1,1-2,1,Against People,1,1,Contra la llibertat,1.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,67.0,31,0,1994,2,2010,1,2010,3,4
2359,male,Latin America,Barcelona,15,16,1,1-2,1,Against People,1,0,Contra la llibertat,1.0,1,Barcelona,Prestacions en benefici de la comunitat,Community Service,<6 months,358.0,35,0,1993,12,2009,3,2010,3,4
3434,male,Latin America,Barcelona,15,16,1,1-2,2,Against People,1,1,Contra la llibertat,2.0,2,Barcelona,Assessorament tècnic menors,ATM,<6 months,143.0,22,0,1994,10,2010,5,2010,10,11
1730,male,Spain,Barcelona,16,21,1,1-2,2,Against People,1,1,Contra la llibertat,1.0,2,Barcelona,Realització de tasques socioeducatives,Other,6 months < 1 year,1574.0,228,0,1989,2,2005,4,2009,7,3
4750,male,Spain,Barcelona,17,18,1,1-2,2,Against People,1,1,Contra la llibertat,1.0,2,Barcelona,Mediació i reparació menors,MRM,<6 months,140.0,55,0,1992,9,2010,5,2010,10,11
1816,male,Spain,Girona,17,18,1,1-2,1,Against People,1,0,Contra la llibertat,1.0,1,Girona,Mediació i reparació menors,MRM,<6 months,115.0,28,0,1992,6,2010,6,2010,9,10
174,male,Spain,Tarragona,17,17,1,1-2,2,Against People,1,1,Contra la llibertat,1.0,2,Tarragona,Mediació i reparació menors,MRM,<6 months,42.0,49,0,1992,9,2010,1,2010,3,4
859,male,Spain,Girona,17,18,1,1-2,1,Against People,1,0,Contra la llibertat,1.0,1,Girona,Mediació i reparació menors,MRM,<6 months,148.0,46,0,1992,8,2010,6,2010,11,12
3693,male,Spain,Barcelona,17,17,1,1-2,1,Against People,1,1,Contra la llibertat,2.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,101.0,16,0,1992,9,2010,1,2010,4,5
418,male,Spain,Barcelona,16,18,1,1-2,2,Against People,1,1,Contra la llibertat,1.0,2,Barcelona,Mediació i reparació menors,MRM,<6 months,309.0,96,1,1991,12,2008,11,2009,10,1
3333,male,Spain,Barcelona,17,18,1,1-2,1,Against People,1,0,Contra la llibertat,2.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,77.0,20,1,1992,8,2010,7,2010,10,10
4676,male,Spain,Barcelona,17,18,1,1-2,2,Against People,1,1,Contra la llibertat,2.0,2,Barcelona,Mediació i reparació menors,MRM,<6 months,181.0,96,0,1991,8,2009,4,2009,10,1
2908,male,Spain,Barcelona,17,18,1,1-2,2,Against People,1,1,Contra la llibertat,1.0,2,Barcelona,Mediació i reparació menors,MRM,<6 months,140.0,117,0,1991,11,2009,7,2009,12,4
2021,male,Spain,Barcelona,16,17,1,1-2,1,Against People,1,0,Contra la llibertat,1.0,1,Barcelona,Mediació i reparació menors,MRM,<6 months,206.0,23,1,1992,12,2009,11,2010,6,7
751,male,Spain,Tarragona,17,17,1,1-2,1,Against People,1,1,Contra la llibertat,1.0,1,Tarragona,Assessorament tècnic menors,ATM,<6 months,202.0,15,0,1993,2,2010,2,2010,9,9
869,male,Spain,Girona,17,17,1,1-2,3+,Against People,1,1,Contra la llibertat,1.0,3,Girona,Assessorament tècnic menors,ATM,<6 months,34.0,11,0,1993,2,2010,3,2010,4,5
4716,male,Spain,Barcelona,17,17,1,1-2,2,Against People,1,1,Contra la llibertat,1.0,2,Barcelona,Assessorament tècnic menors,ATM,<6 months,72.0,25,0,1992,12,2010,1,2010,3,4
1045,male,Spain,Lleida,17,17,1,1-2,2,Against People,1,0,Contra la llibertat,2.0,2,Lleida,Assessorament tècnic menors,ATM,<6 months,160.0,24,0,1992,4,2009,9,2010,2,3
3155,male,Spain,Barcelona,17,17,1,1-2,1,Against People,1,0,Contra la llibertat,1.0,1,Barcelona,Assessorament tècnic menors,ATM,<6 months,180.0,17,0,1993,1,2010,4,2010,9,10
2199,male,Spain,Barcelona,17,19,1,1-2,2,Against People,1,0,Contra la llibertat,1.0,2,Barcelona,Prestacions en benefici de la comunitat,Community Service,<6 months,492.0,41,0,1990,11,2008,7,2009,12,1
4296,male,Spain,Barcelona,16,18,1,1-2,2,Against People,1,0,Contra la llibertat,1.0,2,Barcelona,Prestacions en benefici de la comunitat,Community Service,<6 months,534.0,88,0,1991,9,2008,6,2009,12,3
120,male,Spain,Tarragona,17,18,1,1-2,3+,Against People,1,0,Contra la llibertat,1.0,3,Tarragona,Assessorament tècnic menors,ATM,<6 months,135.0,18,0,1992,2,2010,2,2010,6,7
899,male,Spain,Lleida,17,18,1,1-2,3+,Against People,1,0,Contra la llibertat,1.0,4,Lleida,Assessorament tècnic menors,ATM,<6 months,219.0,9,0,1991,12,2009,7,2010,2,3
142,female,Spain,Girona,16,16,1,1-2,3+,Against People,1,0,Contra la llibertat,1.0,3,Girona,Mediació i reparació menors,MRM,<6 months,73.0,36,0,1993,8,2009,12,2010,2,3
